amplicon	strand	treatment	sample	numerator	denominator	edited
chr5_67214627-67214846	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	373	87005	0.004287109936210563
chr5_67214627-67214846	+	untreated	NT_35dpi_112448_id3_S2	442	97214	0.004546670232682536
chr5_67214627-67214846	+	untreated	NT_35dpi_112453_id3_S1	381	92566	0.00411598211006201
chr5_67214627-67214846	+	untreated	NT_35dpi_114199_id2_S3	413	84555	0.004884394772633197
chr5_67214627-67214846	+	untreated	NT_35dpi_114205_id1_S4	346	76181	0.004541814888226723
chr5_67214627-67214846	+	untreated	NT_35dpi_114205_id4_S5	361	86355	0.004180418041804181
chr5_67214627-67214846	+	untreated	NT_35dpi_114206_id1_S6	402	81589	0.004927134785326454
chr5_92349481-92349710	+	BE39max	BE39max_35dpi_114200_id2_S7	466	115349	0.004039913653347667
chr5_92349481-92349710	+	BE39max	BE39max_35dpi_114202_id2_S9	423	103923	0.004070321295574608
chr5_92349481-92349710	+	BE39max	BE39max_35dpi_114202_id4_S10	420	102716	0.004088944273530901
chr5_92349481-92349710	+	BE39max	BE39max_35dpi_114203_id2_S11	399	97266	0.004102152859169699
chr5_92349481-92349710	+	BE39max	BE39max_35dpi_114203_id3_S12	389	95904	0.004056139472806139
chr5_92349481-92349710	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	453	125567	0.003607635764173708
chr5_92349481-92349710	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	488	112036	0.00435574279695812
chr5_92349481-92349710	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	495	108169	0.004576172470855791
chr5_92349481-92349710	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	400	115000	0.0034782608695652175
chr5_92349481-92349710	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	451	102384	0.004404985153930302
chr5_92349481-92349710	+	untreated	NT_35dpi_112448_id3_S2	447	105884	0.004221600997317819
chr5_92349481-92349710	+	untreated	NT_35dpi_112453_id3_S1	487	111779	0.0043568112078297356
chr5_92349481-92349710	+	untreated	NT_35dpi_114199_id2_S3	448	96305	0.004651887233269301
chr5_92349481-92349710	+	untreated	NT_35dpi_114205_id1_S4	400	98558	0.0040585239148521685
chr5_92349481-92349710	+	untreated	NT_35dpi_114205_id4_S5	512	112429	0.004553985181759155
chr5_92349481-92349710	+	untreated	NT_35dpi_114206_id1_S6	412	98552	0.004180534134264145
chr6_127307909-127308102	-	BE39max	BE39max_35dpi_114200_id2_S7	271	68584	0.003951358917531786
chr6_127307909-127308102	-	BE39max	BE39max_35dpi_114202_id2_S9	295	70197	0.004202458794535379
chr6_127307909-127308102	-	BE39max	BE39max_35dpi_114202_id4_S10	271	71562	0.003786926022190548
chr6_127307909-127308102	-	BE39max	BE39max_35dpi_114203_id2_S11	235	64465	0.003645388970759327
chr6_127307909-127308102	-	BE39max	BE39max_35dpi_114203_id3_S12	262	62680	0.00417996171027441
chr6_127307909-127308102	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	357	83414	0.004279857098328818
chr6_127307909-127308102	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	330	81935	0.004027582840056142
chr6_127307909-127308102	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	275	79112	0.003476084538375973
chr6_127307909-127308102	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	289	79787	0.0036221439582889443
chr6_127307909-127308102	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	221	63245	0.0034943473792394654
chr6_127307909-127308102	-	untreated	NT_35dpi_112448_id3_S2	265	66701	0.003972953928726705
chr6_127307909-127308102	-	untreated	NT_35dpi_112453_id3_S1	249	65002	0.0038306513645733975
chr6_127307909-127308102	-	untreated	NT_35dpi_114199_id2_S3	253	64733	0.003908362040999181
chr6_127307909-127308102	-	untreated	NT_35dpi_114205_id1_S4	253	59849	0.004227305385219469
chr6_127307909-127308102	-	untreated	NT_35dpi_114205_id4_S5	285	72738	0.003918172069619731
chr6_127307909-127308102	-	untreated	NT_35dpi_114206_id1_S6	220	60297	0.0036486060666368145
chr6_133859819-133860012	+	BE39max	BE39max_35dpi_114200_id2_S7	147	44028	0.003338784409920959
chr6_133859819-133860012	+	BE39max	BE39max_35dpi_114202_id2_S9	195	54962	0.00354790582584331
chr6_133859819-133860012	+	BE39max	BE39max_35dpi_114202_id4_S10	168	51939	0.0032345636227112573
chr6_133859819-133860012	+	BE39max	BE39max_35dpi_114203_id2_S11	156	51931	0.0030039860584236775
chr6_133859819-133860012	+	BE39max	BE39max_35dpi_114203_id3_S12	155	46923	0.0033032841037444324
chr6_133859819-133860012	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	226	64834	0.00348582533855693
chr6_133859819-133860012	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	236	65913	0.003580477295829351
chr6_133859819-133860012	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	211	61180	0.0034488394900294215
chr6_133859819-133860012	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	252	65140	0.003868590727663494
chr6_133859819-133860012	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	130	45142	0.0028798015152186433
chr6_133859819-133860012	+	untreated	NT_35dpi_112448_id3_S2	159	56389	0.0028196988774406356
chr6_133859819-133860012	+	untreated	NT_35dpi_112453_id3_S1	156	52991	0.0029438961333056557
chr6_133859819-133860012	+	untreated	NT_35dpi_114199_id2_S3	190	57124	0.00332609761221203
chr6_133859819-133860012	+	untreated	NT_35dpi_114205_id1_S4	166	48960	0.0033905228758169936
chr6_133859819-133860012	+	untreated	NT_35dpi_114205_id4_S5	215	57327	0.003750414289950634
chr6_133859819-133860012	+	untreated	NT_35dpi_114206_id1_S6	154	44848	0.0034338209061719584
chr6_136264046-136264277	-	BE39max	BE39max_35dpi_114200_id2_S7	9582	110366	0.08682021637098382
chr6_136264046-136264277	-	BE39max	BE39max_35dpi_114202_id2_S9	9582	111062	0.08627613405125065
chr6_136264046-136264277	-	BE39max	BE39max_35dpi_114202_id4_S10	9699	110321	0.08791617189836931
chr6_136264046-136264277	-	BE39max	BE39max_35dpi_114203_id2_S11	9135	102533	0.0890932675333795
chr6_136264046-136264277	-	BE39max	BE39max_35dpi_114203_id3_S12	8873	102647	0.08644188334778416
chr6_136264046-136264277	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	10865	130563	0.08321653148288566
chr6_136264046-136264277	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	9942	121374	0.08191210638192693
chr6_136264046-136264277	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	10231	120025	0.08524057488023329
chr6_136264046-136264277	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	10361	123233	0.08407650548148629
chr6_136264046-136264277	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	9296	114104	0.08146953656313538
chr6_136264046-136264277	-	untreated	NT_35dpi_112448_id3_S2	8872	102214	0.08679828594908721
chr6_136264046-136264277	-	untreated	NT_35dpi_112453_id3_S1	9905	117357	0.08440058965379142
chr6_136264046-136264277	-	untreated	NT_35dpi_114199_id2_S3	8758	102767	0.08522190975702316
chr6_136264046-136264277	-	untreated	NT_35dpi_114205_id1_S4	8424	94414	0.0892240557544432
chr6_136264046-136264277	-	untreated	NT_35dpi_114205_id4_S5	9545	111930	0.0852765121057804
chr6_136264046-136264277	-	untreated	NT_35dpi_114206_id1_S6	8569	99538	0.0860877252908437
chr6_29199260-29199502	+	BE39max	BE39max_35dpi_114200_id2_S7	482	89613	0.0053786838963096875
chr6_29199260-29199502	+	BE39max	BE39max_35dpi_114202_id2_S9	475	89969	0.00527959630539408
chr6_29199260-29199502	+	BE39max	BE39max_35dpi_114202_id4_S10	550	95287	0.005772036059483455
chr6_29199260-29199502	+	BE39max	BE39max_35dpi_114203_id2_S11	463	83844	0.005522160202280426
chr6_29199260-29199502	+	BE39max	BE39max_35dpi_114203_id3_S12	461	86299	0.0053418927218160115
chr6_29199260-29199502	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	486	91196	0.005329181104434405
chr6_29199260-29199502	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	427	74361	0.005742257366092441
chr6_29199260-29199502	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	464	82650	0.005614035087719298
chr6_29199260-29199502	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	435	90737	0.004794075184323925
chr6_29199260-29199502	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	429	77471	0.005537555988692543
chr6_29199260-29199502	+	untreated	NT_35dpi_112448_id3_S2	379	65110	0.005820918445707265
chr6_29199260-29199502	+	untreated	NT_35dpi_112453_id3_S1	399	75153	0.005309169294638936
chr6_29199260-29199502	+	untreated	NT_35dpi_114199_id2_S3	401	74727	0.005366199633331995
chr6_29199260-29199502	+	untreated	NT_35dpi_114205_id1_S4	468	84554	0.005534924426993401
chr6_29199260-29199502	+	untreated	NT_35dpi_114205_id4_S5	530	92635	0.005721379608139472
chr6_29199260-29199502	+	untreated	NT_35dpi_114206_id1_S6	436	84578	0.005155004847596302
chr7_111704209-111704381	-	BE39max	BE39max_35dpi_114200_id2_S7	208	55120	0.0037735849056603774
chr7_111704209-111704381	-	BE39max	BE39max_35dpi_114202_id2_S9	233	53464	0.004358072721831513
chr7_111704209-111704381	-	BE39max	BE39max_35dpi_114202_id4_S10	233	56834	0.0040996586550304396
chr7_111704209-111704381	-	BE39max	BE39max_35dpi_114203_id2_S11	210	50941	0.004122416128462339
chr7_111704209-111704381	-	BE39max	BE39max_35dpi_114203_id3_S12	197	50202	0.0039241464483486714
chr7_111704209-111704381	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	232	60579	0.0038297099654995954
chr7_111704209-111704381	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	243	56704	0.004285411963882619
chr7_111704209-111704381	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	259	61245	0.004228916646256837
chr7_111704209-111704381	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	234	59891	0.003907097894508357
chr7_111704209-111704381	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	256	51746	0.004947242298921656
chr7_111704209-111704381	-	untreated	NT_35dpi_112448_id3_S2	216	44161	0.004891193587101742
chr7_111704209-111704381	-	untreated	NT_35dpi_112453_id3_S1	212	49943	0.004244839116592916
chr7_111704209-111704381	-	untreated	NT_35dpi_114199_id2_S3	185	45299	0.004083975363694562
chr7_111704209-111704381	-	untreated	NT_35dpi_114205_id1_S4	225	47742	0.004712831469146663
chr7_111704209-111704381	-	untreated	NT_35dpi_114205_id4_S5	228	53966	0.00422488233332098
chr7_111704209-111704381	-	untreated	NT_35dpi_114206_id1_S6	221	51302	0.0043078242563642745
chr7_133222940-133223156	+	BE39max	BE39max_35dpi_114200_id2_S7	368	104420	0.003524229074889868
chr7_133222940-133223156	+	BE39max	BE39max_35dpi_114202_id2_S9	427	98808	0.00432151242814347
chr7_133222940-133223156	+	BE39max	BE39max_35dpi_114202_id4_S10	379	97520	0.003886382280557834
chr7_133222940-133223156	+	BE39max	BE39max_35dpi_114203_id2_S11	339	92874	0.0036501065960333353
chr7_133222940-133223156	+	BE39max	BE39max_35dpi_114203_id3_S12	360	91875	0.003918367346938775
chr7_133222940-133223156	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	422	114612	0.003681987924475622
chr7_133222940-133223156	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	394	102125	0.003858017135862913
chr7_133222940-133223156	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	395	102497	0.003853771329892582
chr7_133222940-133223156	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	410	106156	0.0038622404762801914
chr7_133222940-133223156	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	324	93354	0.0034706600681277716
chr7_133222940-133223156	+	untreated	NT_35dpi_112448_id3_S2	323	88440	0.003652193577566712
chr7_133222940-133223156	+	untreated	NT_35dpi_112453_id3_S1	376	94449	0.003980984446632575
chr7_133222940-133223156	+	untreated	NT_35dpi_114199_id2_S3	361	90708	0.0039798033249548
chr7_133222940-133223156	+	untreated	NT_35dpi_114205_id1_S4	379	86283	0.004392522281330042
chr7_133222940-133223156	+	untreated	NT_35dpi_114205_id4_S5	397	100564	0.003947734775864126
chr7_133222940-133223156	+	untreated	NT_35dpi_114206_id1_S6	331	88504	0.0037399439573352618
chr7_143405677-143405856	+	BE39max	BE39max_35dpi_114200_id2_S7	138	19193	0.0071901213984265095
chr7_143405677-143405856	+	BE39max	BE39max_35dpi_114202_id2_S9	140	17279	0.008102320736153712
chr7_143405677-143405856	+	BE39max	BE39max_35dpi_114202_id4_S10	132	18555	0.0071139854486661274
chr7_143405677-143405856	+	BE39max	BE39max_35dpi_114203_id2_S11	91	14378	0.006329113924050633
chr7_143405677-143405856	+	BE39max	BE39max_35dpi_114203_id3_S12	110	16808	0.006544502617801047
chr7_143405677-143405856	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	151	21451	0.0070392988671856786
chr7_143405677-143405856	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	142	22040	0.006442831215970962
chr7_143405677-143405856	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	165	21762	0.0075820237110559695
chr7_143405677-143405856	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	155	20426	0.007588367766572016
chr7_143405677-143405856	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	149	16554	0.00900084571704724
chr7_143405677-143405856	+	untreated	NT_35dpi_112448_id3_S2	120	16753	0.007162896197695935
chr7_143405677-143405856	+	untreated	NT_35dpi_112453_id3_S1	106	16089	0.006588352290384735
chr7_143405677-143405856	+	untreated	NT_35dpi_114199_id2_S3	113	16758	0.006743048096431555
chr7_143405677-143405856	+	untreated	NT_35dpi_114205_id1_S4	138	15585	0.008854667949951878
chr7_143405677-143405856	+	untreated	NT_35dpi_114205_id4_S5	131	20503	0.006389308881627079
chr7_143405677-143405856	+	untreated	NT_35dpi_114206_id1_S6	119	16789	0.00708797426886652
chr7_47704271-47704434	-	BE39max	BE39max_35dpi_114200_id2_S7	26	6600	0.00393939393939394
chr7_47704271-47704434	-	BE39max	BE39max_35dpi_114202_id2_S9	25	7064	0.003539071347678369
chr7_47704271-47704434	-	BE39max	BE39max_35dpi_114202_id4_S10	21	6653	0.0031564707650683903
chr7_47704271-47704434	-	BE39max	BE39max_35dpi_114203_id2_S11	17	5359	0.003172233625676432
chr7_47704271-47704434	-	BE39max	BE39max_35dpi_114203_id3_S12	24	5733	0.004186289900575615
chr7_47704271-47704434	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	41	9237	0.0044386705640359425
chr7_47704271-47704434	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	35	10147	0.003449295358233961
chr7_47704271-47704434	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	34	9016	0.0037710736468500442
chr7_47704271-47704434	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	35	9311	0.0037589947374073677
chr7_47704271-47704434	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	20	5898	0.00339097999321804
chr7_47704271-47704434	-	untreated	NT_35dpi_112448_id3_S2	36	8800	0.004090909090909091
chr7_47704271-47704434	-	untreated	NT_35dpi_112453_id3_S1	32	6399	0.005000781372089389
chr7_47704271-47704434	-	untreated	NT_35dpi_114199_id2_S3	33	7507	0.0043958971626481954
chr7_47704271-47704434	-	untreated	NT_35dpi_114205_id1_S4	20	6833	0.002926972047416947
chr7_47704271-47704434	-	untreated	NT_35dpi_114205_id4_S5	24	7478	0.0032094142818935543
chr7_47704271-47704434	-	untreated	NT_35dpi_114206_id1_S6	26	5389	0.004824642790870292
chr8_103143317-103143556	-	BE39max	BE39max_35dpi_114200_id2_S7	909	101088	0.008992165242165243
chr8_103143317-103143556	-	BE39max	BE39max_35dpi_114202_id2_S9	949	97371	0.009746228343141181
chr8_103143317-103143556	-	BE39max	BE39max_35dpi_114202_id4_S10	811	95100	0.008527865404837014
chr8_103143317-103143556	-	BE39max	BE39max_35dpi_114203_id2_S11	848	93661	0.00905392852948399
chr8_103143317-103143556	-	BE39max	BE39max_35dpi_114203_id3_S12	755	83308	0.009062755077543573
chr8_103143317-103143556	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	999	110454	0.00904448910858819
chr8_103143317-103143556	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	925	98152	0.009424158448121282
chr8_103143317-103143556	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	1001	99195	0.010091234437219617
chr8_103143317-103143556	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	952	106975	0.008899275531666277
chr8_103143317-103143556	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	813	93551	0.008690446921999764
chr8_103143317-103143556	-	untreated	NT_35dpi_112448_id3_S2	823	92493	0.008897970657238926
chr8_103143317-103143556	-	untreated	NT_35dpi_112453_id3_S1	948	101453	0.00934422836190157
chr8_103143317-103143556	-	untreated	NT_35dpi_114199_id2_S3	783	90902	0.008613671866405579
chr8_103143317-103143556	-	untreated	NT_35dpi_114205_id1_S4	824	85653	0.009620211784759436
chr8_103143317-103143556	-	untreated	NT_35dpi_114205_id4_S5	884	94685	0.009336220098220415
chr8_103143317-103143556	-	untreated	NT_35dpi_114206_id1_S6	743	88422	0.008402886159553053
chr8_103485362-103485601	+	BE39max	BE39max_35dpi_114200_id2_S7	612	108808	0.005624586427468568
chr8_103485362-103485601	+	BE39max	BE39max_35dpi_114202_id2_S9	580	101853	0.005694481262211226
chr8_103485362-103485601	+	BE39max	BE39max_35dpi_114202_id4_S10	569	101452	0.0056085636557189605
chr8_103485362-103485601	+	BE39max	BE39max_35dpi_114203_id2_S11	601	96926	0.006200606648370922
chr8_103485362-103485601	+	BE39max	BE39max_35dpi_114203_id3_S12	501	91249	0.0054904711284507225
chr8_103485362-103485601	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	620	114860	0.005397875674734459
chr8_103485362-103485601	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	609	104264	0.005840942223586281
chr8_103485362-103485601	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	558	102467	0.005445655674509842
chr8_103485362-103485601	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	652	110580	0.005896183758364985
chr8_103485362-103485601	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	513	93620	0.005479598376415296
chr8_103485362-103485601	+	untreated	NT_35dpi_112448_id3_S2	516	92707	0.005565922745855221
chr8_103485362-103485601	+	untreated	NT_35dpi_112453_id3_S1	594	98042	0.006058627934966647
chr8_103485362-103485601	+	untreated	NT_35dpi_114199_id2_S3	461	87942	0.005242091378408496
chr8_103485362-103485601	+	untreated	NT_35dpi_114205_id1_S4	565	89131	0.006338984191807564
chr8_103485362-103485601	+	untreated	NT_35dpi_114205_id4_S5	590	99248	0.005944704175399
chr8_103485362-103485601	+	untreated	NT_35dpi_114206_id1_S6	546	93122	0.005863276132385473
chr8_119830749-119830913	+	BE39max	BE39max_35dpi_114200_id2_S7	802	119310	0.006721984745620652
chr8_119830749-119830913	+	BE39max	BE39max_35dpi_114202_id2_S9	658	97447	0.006752388477839236
chr8_119830749-119830913	+	BE39max	BE39max_35dpi_114202_id4_S10	714	111927	0.006379157843951861
chr8_119830749-119830913	+	BE39max	BE39max_35dpi_114203_id2_S11	597	89248	0.0066892255288633915
chr8_119830749-119830913	+	BE39max	BE39max_35dpi_114203_id3_S12	724	117692	0.006151650069673385
chr8_119830749-119830913	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	739	106156	0.006961452956026979
chr8_119830749-119830913	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	636	99629	0.00638368346565759
chr8_119830749-119830913	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	640	103785	0.00616659440188852
chr8_119830749-119830913	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	753	100623	0.0074833785516233865
chr8_119830749-119830913	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	645	103456	0.006234534488091556
chr8_119830749-119830913	+	untreated	NT_35dpi_112448_id3_S2	474	76851	0.006167779209118944
chr8_119830749-119830913	+	untreated	NT_35dpi_112453_id3_S1	675	98261	0.006869459907796582
chr8_119830749-119830913	+	untreated	NT_35dpi_114199_id2_S3	581	79186	0.007337155557800621
chr8_119830749-119830913	+	untreated	NT_35dpi_114205_id1_S4	616	89592	0.006875613894097687
chr8_119830749-119830913	+	untreated	NT_35dpi_114205_id4_S5	673	104708	0.006427398097566566
chr8_119830749-119830913	+	untreated	NT_35dpi_114206_id1_S6	671	101877	0.006586373764441434
chr8_123949261-123949433	+	BE39max	BE39max_35dpi_114200_id2_S7	58	9994	0.005803482089253552
chr8_123949261-123949433	+	BE39max	BE39max_35dpi_114202_id2_S9	48	10051	0.00477564421450602
chr8_123949261-123949433	+	BE39max	BE39max_35dpi_114202_id4_S10	48	10491	0.004575350300257364
chr8_123949261-123949433	+	BE39max	BE39max_35dpi_114203_id2_S11	57	8788	0.006486117432862995
chr8_123949261-123949433	+	BE39max	BE39max_35dpi_114203_id3_S12	70	13003	0.005383373067753596
chr8_123949261-123949433	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	56	11068	0.005059631369714492
chr8_123949261-123949433	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	66	11239	0.005872408577275558
chr8_123949261-123949433	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	51	11216	0.004547075606276748
chr8_123949261-123949433	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	47	10009	0.004695773803576781
chr8_123949261-123949433	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	87	12860	0.0067651632970451014
chr8_123949261-123949433	+	untreated	NT_35dpi_112448_id3_S2	61	9094	0.00670771937541236
chr8_123949261-123949433	+	untreated	NT_35dpi_112453_id3_S1	66	12503	0.005278733104055027
chr8_123949261-123949433	+	untreated	NT_35dpi_114199_id2_S3	58	10046	0.0057734421660362335
chr8_123949261-123949433	+	untreated	NT_35dpi_114205_id1_S4	72	9872	0.007293354943273906
chr8_123949261-123949433	+	untreated	NT_35dpi_114205_id4_S5	57	9601	0.005936881574835955
chr8_123949261-123949433	+	untreated	NT_35dpi_114206_id1_S6	71	12568	0.005649267982176957
chr8_126188646-126188887	+	BE39max	BE39max_35dpi_114200_id2_S7	2284	85921	0.026582558396666706
chr8_126188646-126188887	+	BE39max	BE39max_35dpi_114202_id2_S9	1927	73992	0.02604335603849065
chr8_126188646-126188887	+	BE39max	BE39max_35dpi_114202_id4_S10	1989	73827	0.02694136291600634
chr8_126188646-126188887	+	BE39max	BE39max_35dpi_114203_id2_S11	1860	67765	0.027447797535600973
chr8_126188646-126188887	+	BE39max	BE39max_35dpi_114203_id3_S12	2059	77838	0.02645237544644004
chr8_126188646-126188887	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	2062	85878	0.024010806027154802
chr8_126188646-126188887	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	1657	71607	0.023140195790914295
chr8_126188646-126188887	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	1852	77653	0.02384969028884911
chr8_126188646-126188887	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	1919	79415	0.024164200717748534
chr8_126188646-126188887	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	1979	82976	0.023850269957578094
chr8_126188646-126188887	+	untreated	NT_35dpi_112448_id3_S2	1650	59541	0.027711996775331284
chr8_126188646-126188887	+	untreated	NT_35dpi_112453_id3_S1	1955	74967	0.026078141048728107
chr8_126188646-126188887	+	untreated	NT_35dpi_114199_id2_S3	1758	63703	0.02759681647646108
chr8_126188646-126188887	+	untreated	NT_35dpi_114205_id1_S4	1909	65500	0.02914503816793893
chr8_126188646-126188887	+	untreated	NT_35dpi_114205_id4_S5	2051	75510	0.027161965302608927
chr8_126188646-126188887	+	untreated	NT_35dpi_114206_id1_S6	2020	76149	0.026526940603290916
chr8_41583648-41583813	-	BE39max	BE39max_35dpi_114200_id2_S7	265	48364	0.005479282110660822
chr8_41583648-41583813	-	BE39max	BE39max_35dpi_114202_id2_S9	220	40394	0.005446353418824578
chr8_41583648-41583813	-	BE39max	BE39max_35dpi_114202_id4_S10	212	38846	0.0054574473562271535
chr8_41583648-41583813	-	BE39max	BE39max_35dpi_114203_id2_S11	186	36155	0.005144516664361776
chr8_41583648-41583813	-	BE39max	BE39max_35dpi_114203_id3_S12	234	41940	0.005579399141630901
chr8_41583648-41583813	-	TadCBEd	TadCBEd_35dpi_112448_id2_S14	292	53187	0.005490063361347698
chr8_41583648-41583813	-	TadCBEd	TadCBEd_35dpi_112451_id1_S15	269	51619	0.005211259419981015
chr8_41583648-41583813	-	TadCBEd	TadCBEd_35dpi_112451_id2_S16	316	53322	0.0059262593301076475
chr8_41583648-41583813	-	TadCBEd	TadCBEd_35dpi_112453_id1_S17	322	49351	0.006524690482462361
chr8_41583648-41583813	-	TadCBEd	TadCBEd_35dpi_112453_id2_S18	306	48848	0.006264330167048805
chr8_41583648-41583813	-	untreated	NT_35dpi_112448_id3_S2	207	38956	0.005313687236882637
chr8_41583648-41583813	-	untreated	NT_35dpi_112453_id3_S1	263	45297	0.005806124025873678
chr8_41583648-41583813	-	untreated	NT_35dpi_114199_id2_S3	193	39267	0.00491506863269412
chr8_41583648-41583813	-	untreated	NT_35dpi_114205_id1_S4	165	34497	0.004783024610835725
chr8_41583648-41583813	-	untreated	NT_35dpi_114205_id4_S5	223	40715	0.0054770968930369646
chr8_41583648-41583813	-	untreated	NT_35dpi_114206_id1_S6	220	45314	0.004855011696164541
chr8_88987876-88988052	+	BE39max	BE39max_35dpi_114200_id2_S7	186	43576	0.004268404626399853
chr8_88987876-88988052	+	BE39max	BE39max_35dpi_114202_id2_S9	159	42907	0.00370568904840702
chr8_88987876-88988052	+	BE39max	BE39max_35dpi_114202_id4_S10	171	43820	0.003902327704244637
chr8_88987876-88988052	+	BE39max	BE39max_35dpi_114203_id2_S11	147	37043	0.003968361093863888
chr8_88987876-88988052	+	BE39max	BE39max_35dpi_114203_id3_S12	143	39676	0.0036041939711664484
chr8_88987876-88988052	+	TadCBEd	TadCBEd_35dpi_112448_id2_S14	194	52335	0.003706888315658737
chr8_88987876-88988052	+	TadCBEd	TadCBEd_35dpi_112451_id1_S15	199	51639	0.003853676484827359
chr8_88987876-88988052	+	TadCBEd	TadCBEd_35dpi_112451_id2_S16	189	50118	0.0037711002035196936
chr8_88987876-88988052	+	TadCBEd	TadCBEd_35dpi_112453_id1_S17	200	49033	0.004078885648440846
chr8_88987876-88988052	+	TadCBEd	TadCBEd_35dpi_112453_id2_S18	163	41742	0.003904939868717359
chr8_88987876-88988052	+	untreated	NT_35dpi_112448_id3_S2	159	39986	0.003976391737107988
chr8_88987876-88988052	+	untreated	NT_35dpi_112453_id3_S1	139	40969	0.0033928091971978814
chr8_88987876-88988052	+	untreated	NT_35dpi_114199_id2_S3	170	40479	0.004199708490822402
chr8_88987876-88988052	+	untreated	NT_35dpi_114205_id1_S4	141	35584	0.003962455035971223
chr8_88987876-88988052	+	untreated	NT_35dpi_114205_id4_S5	181	44062	0.004107848032318097
chr8_88987876-88988052	+	untreated	NT_35dpi_114206_id1_S6	130	36867	0.0035261887324707732
chr8_94889916-94890149	+	BE39max	BE39max_35dpi_114200_id2_S7	586	86752	0.006754887495389155
chr8_94889916-94890149	+	BE39max	BE39max_35dpi_114202_id2_S9	404	67539	0.0059817290750529325
chr8_94889916-94890149	+	BE39max	BE39max_35dpi_114202_id4_S10	452	74960	0.006029882604055496
