amplicon	strand	treatment	sample	numerator	denominator	edited
chr5_136040022-136040183	-	BE39max	BE39max_100dpi_117910_id1_S11	65	16206	0.004010860175243737
chr5_136040022-136040183	-	BE39max	BE39max_100dpi_117910_id2_S12	44	9660	0.004554865424430642
chr5_136040022-136040183	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	43	11921	0.0036070799429578056
chr5_136040022-136040183	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	38	7910	0.004804045512010114
chr5_136040022-136040183	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	22	4070	0.005405405405405406
chr5_136040022-136040183	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	31	6640	0.004668674698795181
chr5_136040022-136040183	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	40	6322	0.006327111673521037
chr5_136040022-136040183	-	untreated	NT_100dpi_117907_id1_S1	92	26289	0.003499562554680665
chr5_136040022-136040183	-	untreated	NT_100dpi_117907_id2_S2	89	18258	0.004874575528535437
chr5_136040022-136040183	-	untreated	NT_100dpi_117907_id3_S3	91	17552	0.005184594348222425
chr5_136040022-136040183	-	untreated	NT_100dpi_117908_id1_S4	87	15877	0.00547962461422183
chr5_136040022-136040183	-	untreated	NT_100dpi_117908_id2_S5	91	14483	0.006283228612856452
chr5_136040022-136040183	-	untreated	NT_100dpi_117909_id4_S6	55	12310	0.004467912266450041
chr5_27480436-27480617	-	BE39max	BE39max_100dpi_117426_id1_S7	113	23331	0.004843341477004844
chr5_27480436-27480617	-	BE39max	BE39max_100dpi_117426_id2_S8	120	23285	0.005153532316942238
chr5_27480436-27480617	-	BE39max	BE39max_100dpi_117902_id1_S9	104	21642	0.004805470843729785
chr5_27480436-27480617	-	BE39max	BE39max_100dpi_117902_id3_S10	173	42980	0.0040251279664960445
chr5_27480436-27480617	-	BE39max	BE39max_100dpi_117910_id1_S11	103	22199	0.004639848641830713
chr5_27480436-27480617	-	BE39max	BE39max_100dpi_117910_id2_S12	104	20988	0.004955212502382313
chr5_27480436-27480617	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	53	11810	0.004487722269263336
chr5_27480436-27480617	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	52	10818	0.004806803475688667
chr5_27480436-27480617	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	55	11046	0.0049791779829802645
chr5_27480436-27480617	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	51	9826	0.005190311418685121
chr5_27480436-27480617	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	58	10852	0.005344636933284188
chr5_27480436-27480617	-	untreated	NT_100dpi_117907_id1_S1	88	21119	0.004166863961361807
chr5_27480436-27480617	-	untreated	NT_100dpi_117907_id2_S2	86	19197	0.004479866645830078
chr5_27480436-27480617	-	untreated	NT_100dpi_117907_id3_S3	93	21581	0.0043093461841434595
chr5_27480436-27480617	-	untreated	NT_100dpi_117908_id1_S4	106	22754	0.0046585215786235385
chr5_27480436-27480617	-	untreated	NT_100dpi_117908_id2_S5	62	19340	0.0032057911065149947
chr5_27480436-27480617	-	untreated	NT_100dpi_117909_id4_S6	99	18788	0.005269320843091335
chr5_28083542-28083704	+	BE39max	BE39max_100dpi_117426_id1_S7	49	7095	0.006906272022551093
chr5_28083542-28083704	+	BE39max	BE39max_100dpi_117426_id2_S8	35	6359	0.005504010064475547
chr5_28083542-28083704	+	BE39max	BE39max_100dpi_117902_id1_S9	26	5451	0.004769767015226564
chr5_28083542-28083704	+	BE39max	BE39max_100dpi_117902_id3_S10	76	12795	0.005939820242282142
chr5_28083542-28083704	+	BE39max	BE39max_100dpi_117910_id1_S11	30	6171	0.004861448711716091
chr5_28083542-28083704	+	BE39max	BE39max_100dpi_117910_id2_S12	29	5539	0.005235602094240838
chr5_28083542-28083704	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	17	3494	0.004865483686319404
chr5_28083542-28083704	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	19	3358	0.005658129839189994
chr5_28083542-28083704	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	15	2474	0.006063055780113177
chr5_28083542-28083704	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	14	2849	0.004914004914004914
chr5_28083542-28083704	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	15	2676	0.005605381165919282
chr5_28083542-28083704	+	untreated	NT_100dpi_117907_id1_S1	21	6317	0.0033243628304574957
chr5_28083542-28083704	+	untreated	NT_100dpi_117907_id2_S2	31	5498	0.005638413968715897
chr5_28083542-28083704	+	untreated	NT_100dpi_117907_id3_S3	36	6055	0.005945499587118084
chr5_28083542-28083704	+	untreated	NT_100dpi_117908_id1_S4	25	6901	0.0036226633821185334
chr5_28083542-28083704	+	untreated	NT_100dpi_117908_id2_S5	26	5164	0.005034856700232378
chr5_28083542-28083704	+	untreated	NT_100dpi_117909_id4_S6	27	5474	0.004932407745706979
chr5_67214627-67214846	+	BE39max	BE39max_100dpi_117426_id1_S7	338	85686	0.003944635062904092
chr5_67214627-67214846	+	BE39max	BE39max_100dpi_117426_id2_S8	449	107762	0.004166589335758431
chr5_67214627-67214846	+	BE39max	BE39max_100dpi_117902_id1_S9	454	102922	0.004411107440586075
chr5_67214627-67214846	+	BE39max	BE39max_100dpi_117902_id3_S10	770	212154	0.003629438992430027
chr5_67214627-67214846	+	BE39max	BE39max_100dpi_117910_id1_S11	429	112673	0.0038074782778482865
chr5_67214627-67214846	+	BE39max	BE39max_100dpi_117910_id2_S12	461	113281	0.004069526222402697
chr5_67214627-67214846	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	230	61442	0.003743367728915074
chr5_67214627-67214846	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	258	60296	0.0042788908053602226
chr5_67214627-67214846	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	238	54659	0.004354269196289723
chr5_67214627-67214846	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	252	54679	0.0046087163261947
chr5_67214627-67214846	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	282	56323	0.005006835573389202
chr5_67214627-67214846	+	untreated	NT_100dpi_117907_id1_S1	387	104057	0.003719115484782379
chr5_67214627-67214846	+	untreated	NT_100dpi_117907_id2_S2	478	99381	0.0048097724917237706
chr5_67214627-67214846	+	untreated	NT_100dpi_117907_id3_S3	551	107425	0.005129159878985339
chr5_67214627-67214846	+	untreated	NT_100dpi_117908_id1_S4	450	116082	0.003876570010854396
chr5_67214627-67214846	+	untreated	NT_100dpi_117908_id2_S5	442	100203	0.00441104557747772
chr5_67214627-67214846	+	untreated	NT_100dpi_117909_id4_S6	556	105078	0.005291307409733721
chr5_92349481-92349710	+	BE39max	BE39max_100dpi_117426_id1_S7	448	100263	0.004468248506428094
chr5_92349481-92349710	+	BE39max	BE39max_100dpi_117426_id2_S8	609	118030	0.005159705159705159
chr5_92349481-92349710	+	BE39max	BE39max_100dpi_117902_id1_S9	502	109981	0.004564424764277466
chr5_92349481-92349710	+	BE39max	BE39max_100dpi_117902_id3_S10	766	206776	0.003704491817232174
chr5_92349481-92349710	+	BE39max	BE39max_100dpi_117910_id1_S11	595	128047	0.004646731278358728
chr5_92349481-92349710	+	BE39max	BE39max_100dpi_117910_id2_S12	445	109757	0.004054411108175332
chr5_92349481-92349710	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	332	67722	0.004902395085791914
chr5_92349481-92349710	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	330	64364	0.005127089677459449
chr5_92349481-92349710	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	306	62113	0.004926504918455074
chr5_92349481-92349710	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	271	61134	0.004432885137566657
chr5_92349481-92349710	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	212	59564	0.003559196830300181
chr5_92349481-92349710	+	untreated	NT_100dpi_117907_id1_S1	285	96288	0.0029598703888334995
chr5_92349481-92349710	+	untreated	NT_100dpi_117907_id2_S2	404	91609	0.004410047047779148
chr5_92349481-92349710	+	untreated	NT_100dpi_117907_id3_S3	387	111480	0.003471474703982777
chr5_92349481-92349710	+	untreated	NT_100dpi_117908_id1_S4	535	113284	0.004722643974435931
chr5_92349481-92349710	+	untreated	NT_100dpi_117908_id2_S5	377	106386	0.003543699358938206
chr5_92349481-92349710	+	untreated	NT_100dpi_117909_id4_S6	440	113144	0.0038888496075797216
chr6_127307909-127308102	-	BE39max	BE39max_100dpi_117426_id1_S7	238	60608	0.003926874340021119
chr6_127307909-127308102	-	BE39max	BE39max_100dpi_117426_id2_S8	268	67871	0.003948667324777887
chr6_127307909-127308102	-	BE39max	BE39max_100dpi_117902_id1_S9	246	62978	0.003906125948744006
chr6_127307909-127308102	-	BE39max	BE39max_100dpi_117902_id3_S10	615	133533	0.004605603109343758
chr6_127307909-127308102	-	BE39max	BE39max_100dpi_117910_id1_S11	206	71075	0.0028983468167428773
chr6_127307909-127308102	-	BE39max	BE39max_100dpi_117910_id2_S12	244	72059	0.003386114156455127
chr6_127307909-127308102	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	117	36690	0.003188879803761243
chr6_127307909-127308102	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	115	38085	0.003019561507155048
chr6_127307909-127308102	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	154	35677	0.004316506432715755
chr6_127307909-127308102	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	119	33350	0.003568215892053973
chr6_127307909-127308102	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	124	34270	0.003618325065655092
chr6_127307909-127308102	-	untreated	NT_100dpi_117907_id1_S1	277	69847	0.0039658109868713045
chr6_127307909-127308102	-	untreated	NT_100dpi_117907_id2_S2	248	65467	0.0037881680846838864
chr6_127307909-127308102	-	untreated	NT_100dpi_117907_id3_S3	203	65260	0.003110634385534784
chr6_127307909-127308102	-	untreated	NT_100dpi_117908_id1_S4	338	72238	0.004678977823306293
chr6_127307909-127308102	-	untreated	NT_100dpi_117908_id2_S5	223	64405	0.0034624640944026083
chr6_127307909-127308102	-	untreated	NT_100dpi_117909_id4_S6	232	70757	0.0032788275364981556
chr6_133859819-133860012	+	BE39max	BE39max_100dpi_117426_id1_S7	156	46749	0.00333696977475454
chr6_133859819-133860012	+	BE39max	BE39max_100dpi_117426_id2_S8	190	52969	0.003587003719156488
chr6_133859819-133860012	+	BE39max	BE39max_100dpi_117902_id1_S9	169	48039	0.0035179749786631697
chr6_133859819-133860012	+	BE39max	BE39max_100dpi_117902_id3_S10	246	98249	0.0025038422782929087
chr6_133859819-133860012	+	BE39max	BE39max_100dpi_117910_id1_S11	186	61070	0.003045685279187817
chr6_133859819-133860012	+	BE39max	BE39max_100dpi_117910_id2_S12	174	48489	0.0035884427395904226
chr6_133859819-133860012	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	115	32333	0.003556737698326787
chr6_133859819-133860012	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	101	30146	0.0033503615736747826
chr6_133859819-133860012	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	82	21334	0.003843629886566045
chr6_133859819-133860012	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	96	26898	0.003569038590229757
chr6_133859819-133860012	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	96	25632	0.003745318352059925
chr6_133859819-133860012	+	untreated	NT_100dpi_117907_id1_S1	121	51944	0.0023294316956722623
chr6_133859819-133860012	+	untreated	NT_100dpi_117907_id2_S2	152	51679	0.002941233382998897
chr6_133859819-133860012	+	untreated	NT_100dpi_117907_id3_S3	238	50475	0.004715205547300644
chr6_133859819-133860012	+	untreated	NT_100dpi_117908_id1_S4	186	58394	0.0031852587594615885
chr6_133859819-133860012	+	untreated	NT_100dpi_117908_id2_S5	187	48591	0.0038484493013109422
chr6_133859819-133860012	+	untreated	NT_100dpi_117909_id4_S6	164	55304	0.002965427455518588
chr6_136264046-136264277	-	BE39max	BE39max_100dpi_117426_id1_S7	11467	105507	0.10868473181874189
chr6_136264046-136264277	-	BE39max	BE39max_100dpi_117426_id2_S8	13913	125488	0.11087115899528242
chr6_136264046-136264277	-	BE39max	BE39max_100dpi_117902_id1_S9	13006	117013	0.11115004315759787
chr6_136264046-136264277	-	BE39max	BE39max_100dpi_117910_id1_S11	16423	144987	0.11327222440632609
chr6_136264046-136264277	-	BE39max	BE39max_100dpi_117910_id2_S12	13103	117751	0.11127718660563392
chr6_136264046-136264277	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	7679	70048	0.10962482868889904
chr6_136264046-136264277	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	7645	68495	0.1116139864223666
chr6_136264046-136264277	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	6849	58863	0.11635492584475816
chr6_136264046-136264277	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	6683	59368	0.11256906077348067
chr6_136264046-136264277	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	6751	60495	0.11159599966939417
chr6_136264046-136264277	-	untreated	NT_100dpi_117907_id1_S1	9837	89282	0.11017898344571134
chr6_136264046-136264277	-	untreated	NT_100dpi_117907_id2_S2	12372	110361	0.1121048196373719
chr6_136264046-136264277	-	untreated	NT_100dpi_117907_id3_S3	13617	122799	0.11088852515085627
chr6_136264046-136264277	-	untreated	NT_100dpi_117908_id1_S4	14459	125657	0.11506720676126281
chr6_136264046-136264277	-	untreated	NT_100dpi_117908_id2_S5	12511	109113	0.11466094782473216
chr6_136264046-136264277	-	untreated	NT_100dpi_117909_id4_S6	13284	118254	0.11233446648739155
chr6_29199260-29199502	+	BE39max	BE39max_100dpi_117426_id1_S7	687	101471	0.006770407308492082
chr6_29199260-29199502	+	BE39max	BE39max_100dpi_117426_id2_S8	642	119162	0.005387623571272721
chr6_29199260-29199502	+	BE39max	BE39max_100dpi_117902_id1_S9	547	101684	0.005379410723417647
chr6_29199260-29199502	+	BE39max	BE39max_100dpi_117902_id3_S10	1064	196416	0.005417073965461062
chr6_29199260-29199502	+	BE39max	BE39max_100dpi_117910_id1_S11	597	111920	0.0053341672623302356
chr6_29199260-29199502	+	BE39max	BE39max_100dpi_117910_id2_S12	486	101152	0.004804650427080038
chr6_29199260-29199502	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	243	51139	0.004751755020630048
chr6_29199260-29199502	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	241	55127	0.004371723474885265
chr6_29199260-29199502	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	225	53938	0.004171456116281657
chr6_29199260-29199502	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	262	51743	0.005063486848462594
chr6_29199260-29199502	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	353	55808	0.006325258027522936
chr6_29199260-29199502	+	untreated	NT_100dpi_117907_id1_S1	261	56659	0.004606505586049877
chr6_29199260-29199502	+	untreated	NT_100dpi_117907_id2_S2	498	81470	0.006112679513931509
chr6_29199260-29199502	+	untreated	NT_100dpi_117907_id3_S3	413	89140	0.0046331613192730535
chr6_29199260-29199502	+	untreated	NT_100dpi_117908_id1_S4	490	96160	0.00509567387687188
chr6_29199260-29199502	+	untreated	NT_100dpi_117908_id2_S5	461	102612	0.0044926519315479675
chr6_29199260-29199502	+	untreated	NT_100dpi_117909_id4_S6	483	96573	0.005001397906247088
chr7_111704209-111704381	-	BE39max	BE39max_100dpi_117426_id1_S7	198	45500	0.0043516483516483516
chr7_111704209-111704381	-	BE39max	BE39max_100dpi_117426_id2_S8	176	46219	0.003807957766286592
chr7_111704209-111704381	-	BE39max	BE39max_100dpi_117902_id1_S9	143	44122	0.003241013553329405
chr7_111704209-111704381	-	BE39max	BE39max_100dpi_117902_id3_S10	403	91130	0.00442225392296719
chr7_111704209-111704381	-	BE39max	BE39max_100dpi_117910_id1_S11	201	49057	0.004097274598935932
chr7_111704209-111704381	-	BE39max	BE39max_100dpi_117910_id2_S12	165	43055	0.0038323075136453373
chr7_111704209-111704381	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	123	25131	0.004894353587203056
chr7_111704209-111704381	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	98	23373	0.0041928721174004195
chr7_111704209-111704381	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	113	24932	0.004532327931974972
chr7_111704209-111704381	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	102	22759	0.004481743486093414
chr7_111704209-111704381	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	101	22431	0.004502697160180108
chr7_111704209-111704381	-	untreated	NT_100dpi_117907_id1_S1	155	47078	0.003292408343599983
chr7_111704209-111704381	-	untreated	NT_100dpi_117907_id2_S2	186	40109	0.004637363185320003
chr7_111704209-111704381	-	untreated	NT_100dpi_117907_id3_S3	180	44307	0.004062563477554337
chr7_111704209-111704381	-	untreated	NT_100dpi_117908_id1_S4	223	48623	0.004586306891800177
chr7_111704209-111704381	-	untreated	NT_100dpi_117908_id2_S5	158	42368	0.0037292296072507555
chr7_111704209-111704381	-	untreated	NT_100dpi_117909_id4_S6	235	43054	0.005458261717842709
chr7_133222940-133223156	+	BE39max	BE39max_100dpi_117426_id1_S7	349	96019	0.0036346972994928087
chr7_133222940-133223156	+	BE39max	BE39max_100dpi_117426_id2_S8	373	111358	0.003349557283715584
chr7_133222940-133223156	+	BE39max	BE39max_100dpi_117902_id1_S9	366	101779	0.0035960266852690633
chr7_133222940-133223156	+	BE39max	BE39max_100dpi_117902_id3_S10	834	207304	0.004023077219928221
chr7_133222940-133223156	+	BE39max	BE39max_100dpi_117910_id1_S11	481	121992	0.003942881500426257
chr7_133222940-133223156	+	BE39max	BE39max_100dpi_117910_id2_S12	392	107754	0.0036379159938378157
chr7_133222940-133223156	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	257	60086	0.0042772026761641645
chr7_133222940-133223156	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	218	62080	0.00351159793814433
chr7_133222940-133223156	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	234	60817	0.003847608398967394
chr7_133222940-133223156	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	250	55274	0.004522922169555306
chr7_133222940-133223156	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	238	57115	0.004167031427821063
chr7_133222940-133223156	+	untreated	NT_100dpi_117907_id1_S1	234	78369	0.002985874516709413
chr7_133222940-133223156	+	untreated	NT_100dpi_117907_id2_S2	400	100303	0.003987916612663629
chr7_133222940-133223156	+	untreated	NT_100dpi_117907_id3_S3	432	108015	0.003999444521594223
chr7_133222940-133223156	+	untreated	NT_100dpi_117908_id1_S4	478	113628	0.004206709613827578
chr7_133222940-133223156	+	untreated	NT_100dpi_117908_id2_S5	410	103691	0.003954055800406978
chr7_133222940-133223156	+	untreated	NT_100dpi_117909_id4_S6	402	108250	0.0037136258660508082
chr7_143405677-143405856	+	BE39max	BE39max_100dpi_117426_id1_S7	80	12598	0.006350214319733291
chr7_143405677-143405856	+	BE39max	BE39max_100dpi_117426_id2_S8	65	12647	0.005139558788645529
chr7_143405677-143405856	+	BE39max	BE39max_100dpi_117902_id1_S9	105	12882	0.008150908244061481
chr7_143405677-143405856	+	BE39max	BE39max_100dpi_117902_id3_S10	158	26910	0.00587142326272761
chr7_143405677-143405856	+	BE39max	BE39max_100dpi_117910_id1_S11	89	14118	0.006304009066440006
chr7_143405677-143405856	+	BE39max	BE39max_100dpi_117910_id2_S12	87	13771	0.006317623992447898
chr7_143405677-143405856	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	52	8123	0.006401575772497846
chr7_143405677-143405856	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	52	7154	0.00726866088901314
chr7_143405677-143405856	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	45	7993	0.005629926185412235
chr7_143405677-143405856	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	44	6353	0.006925861797575948
chr7_143405677-143405856	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	54	6508	0.008297480024585127
chr7_143405677-143405856	+	untreated	NT_100dpi_117907_id1_S1	106	17518	0.006050919054686608
chr7_143405677-143405856	+	untreated	NT_100dpi_117907_id2_S2	99	14974	0.006611459863763857
chr7_143405677-143405856	+	untreated	NT_100dpi_117907_id3_S3	133	14808	0.008981631550513236
chr7_143405677-143405856	+	untreated	NT_100dpi_117908_id1_S4	107	16344	0.006546744982868331
chr7_143405677-143405856	+	untreated	NT_100dpi_117908_id2_S5	84	12737	0.006594959566616943
chr7_143405677-143405856	+	untreated	NT_100dpi_117909_id4_S6	102	15581	0.006546434760284963
chr7_47704271-47704434	-	BE39max	BE39max_100dpi_117426_id1_S7	16	3969	0.004031242126480222
chr7_47704271-47704434	-	BE39max	BE39max_100dpi_117426_id2_S8	21	4118	0.005099562894609034
chr7_47704271-47704434	-	BE39max	BE39max_100dpi_117902_id1_S9	10	4110	0.0024330900243309003
chr7_47704271-47704434	-	BE39max	BE39max_100dpi_117902_id3_S10	30	9561	0.0031377470975839346
chr7_47704271-47704434	-	BE39max	BE39max_100dpi_117910_id1_S11	14	5909	0.0023692672194956846
chr7_47704271-47704434	-	BE39max	BE39max_100dpi_117910_id2_S12	14	4525	0.0030939226519337017
chr7_47704271-47704434	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	15	2937	0.005107252298263534
chr7_47704271-47704434	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	11	2314	0.004753673292999135
chr7_47704271-47704434	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	9	2297	0.00391815411406182
chr7_47704271-47704434	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	11	2448	0.004493464052287581
chr7_47704271-47704434	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	6	2245	0.0026726057906458797
chr7_47704271-47704434	-	untreated	NT_100dpi_117907_id1_S1	15	6309	0.0023775558725630053
chr7_47704271-47704434	-	untreated	NT_100dpi_117907_id2_S2	14	4697	0.0029806259314456036
chr7_47704271-47704434	-	untreated	NT_100dpi_117907_id3_S3	19	4685	0.004055496264674493
chr7_47704271-47704434	-	untreated	NT_100dpi_117908_id1_S4	19	5645	0.003365810451727192
chr7_47704271-47704434	-	untreated	NT_100dpi_117908_id2_S5	10	3724	0.0026852846401718583
chr7_47704271-47704434	-	untreated	NT_100dpi_117909_id4_S6	15	5135	0.0029211295034079843
chr8_103143317-103143556	-	BE39max	BE39max_100dpi_117426_id1_S7	1075	98409	0.01092379762013637
chr8_103143317-103143556	-	BE39max	BE39max_100dpi_117426_id2_S8	1189	104343	0.011395110357187353
chr8_103143317-103143556	-	BE39max	BE39max_100dpi_117902_id1_S9	1080	97959	0.01102502067191376
chr8_103143317-103143556	-	BE39max	BE39max_100dpi_117902_id3_S10	2340	204207	0.011458960760404884
chr8_103143317-103143556	-	BE39max	BE39max_100dpi_117910_id1_S11	1603	124759	0.012848772433251308
chr8_103143317-103143556	-	BE39max	BE39max_100dpi_117910_id2_S12	1139	105181	0.010828951997033685
chr8_103143317-103143556	-	TadCBEd	TadCBEd_100dpi_117900_id1_S13	655	60719	0.010787397684415093
chr8_103143317-103143556	-	TadCBEd	TadCBEd_100dpi_117901_id1_S14	692	59355	0.011658663971021818
chr8_103143317-103143556	-	TadCBEd	TadCBEd_100dpi_117901_id3_S16	703	55256	0.012722600260605184
chr8_103143317-103143556	-	TadCBEd	TadCBEd_100dpi_117904_id1_S17	607	54443	0.01114927538893889
chr8_103143317-103143556	-	TadCBEd	TadCBEd_100dpi_117904_id3_S18	591	54740	0.010796492510047497
chr8_103143317-103143556	-	untreated	NT_100dpi_117907_id1_S1	729	64417	0.011316888399025102
chr8_103143317-103143556	-	untreated	NT_100dpi_117907_id2_S2	1082	96872	0.011169378148484599
chr8_103143317-103143556	-	untreated	NT_100dpi_117907_id3_S3	1059	100051	0.010584601853054942
chr8_103143317-103143556	-	untreated	NT_100dpi_117908_id1_S4	1308	117925	0.011091795632817468
chr8_103143317-103143556	-	untreated	NT_100dpi_117908_id2_S5	1209	101461	0.011915908575708893
chr8_103143317-103143556	-	untreated	NT_100dpi_117909_id4_S6	1168	105987	0.011020219460877277
chr8_103485362-103485601	+	BE39max	BE39max_100dpi_117426_id1_S7	530	103333	0.0051290488033832364
chr8_103485362-103485601	+	BE39max	BE39max_100dpi_117426_id2_S8	748	112600	0.006642984014209591
chr8_103485362-103485601	+	BE39max	BE39max_100dpi_117902_id1_S9	754	109191	0.006905331025450816
chr8_103485362-103485601	+	BE39max	BE39max_100dpi_117902_id3_S10	1310	216570	0.006048852564990534
chr8_103485362-103485601	+	BE39max	BE39max_100dpi_117910_id1_S11	629	123693	0.005085170543199696
chr8_103485362-103485601	+	BE39max	BE39max_100dpi_117910_id2_S12	597	111491	0.005354692307002359
chr8_103485362-103485601	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	306	61830	0.004949053857350801
chr8_103485362-103485601	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	398	61013	0.00652319997377608
chr8_103485362-103485601	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	356	58940	0.006040040719375636
chr8_103485362-103485601	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	261	57716	0.004522142906646337
chr8_103485362-103485601	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	375	56291	0.006661810946687748
chr8_103485362-103485601	+	untreated	NT_100dpi_117907_id1_S1	387	80406	0.004813073651220058
chr8_103485362-103485601	+	untreated	NT_100dpi_117907_id2_S2	514	89587	0.0057374395838681955
chr8_103485362-103485601	+	untreated	NT_100dpi_117907_id3_S3	601	97341	0.0061741712125414775
chr8_103485362-103485601	+	untreated	NT_100dpi_117908_id1_S4	617	114977	0.005366290649434235
chr8_103485362-103485601	+	untreated	NT_100dpi_117908_id2_S5	527	109351	0.0048193432158828
chr8_103485362-103485601	+	untreated	NT_100dpi_117909_id4_S6	583	105338	0.005534564924338795
chr8_119830749-119830913	+	BE39max	BE39max_100dpi_117426_id1_S7	586	98063	0.005975750282981349
chr8_119830749-119830913	+	BE39max	BE39max_100dpi_117426_id2_S8	598	94895	0.0063017018810263975
chr8_119830749-119830913	+	BE39max	BE39max_100dpi_117902_id1_S9	535	90906	0.005885200096803291
chr8_119830749-119830913	+	BE39max	BE39max_100dpi_117910_id1_S11	513	83448	0.006147540983606557
chr8_119830749-119830913	+	BE39max	BE39max_100dpi_117910_id2_S12	481	79802	0.0060274178592015235
chr8_119830749-119830913	+	TadCBEd	TadCBEd_100dpi_117900_id1_S13	300	49559	0.006053390907806856
chr8_119830749-119830913	+	TadCBEd	TadCBEd_100dpi_117901_id1_S14	262	42195	0.006209266500770233
chr8_119830749-119830913	+	TadCBEd	TadCBEd_100dpi_117901_id3_S16	250	46898	0.005330717727834875
chr8_119830749-119830913	+	TadCBEd	TadCBEd_100dpi_117904_id1_S17	296	39711	0.007453854095842462
chr8_119830749-119830913	+	TadCBEd	TadCBEd_100dpi_117904_id3_S18	271	46483	0.005830088419422155
chr8_119830749-119830913	+	untreated	NT_100dpi_117907_id1_S1	565	99640	0.0056704134885588115
chr8_119830749-119830913	+	untreated	NT_100dpi_117907_id2_S2	488	76865	0.006348793338970923
chr8_119830749-119830913	+	untreated	NT_100dpi_117907_id3_S3	459	83822	0.005475889384648422
chr8_119830749-119830913	+	untreated	NT_100dpi_117908_id1_S4	583	91703	0.006357480126059125
chr8_119830749-119830913	+	untreated	NT_100dpi_117908_id2_S5	479	82508	0.005805497648712852
chr8_119830749-119830913	+	untreated	NT_100dpi_117909_id4_S6	396	65988	0.006001091107474086
